Mod:Item:MetaData, Localized Name
Metallurgy:metallurgy.shadow.iron.leggings, Shadow Iron Leggings
Metallurgy:metallurgy.shadow.iron.boots, Shadow Iron Boots
Metallurgy:lemurite.ingot:0, Lemurite Ingot
Metallurgy:midasium.ingot:0, Midasium Ingot
Metallurgy:midasium.axe, Midasium Axe
Metallurgy:midasium.hoe, Midasium Hoe
Metallurgy:midasium.pickaxe, Midasium Pickaxe
Metallurgy:midasium.shovel, Midasium Shovel
Metallurgy:midasium.sword, Midasium Sword
Metallurgy:metallurgy.midasium.helmet, Midasium Helmet
Metallurgy:metallurgy.midasium.chestplate, Midasium Chestplate
Metallurgy:metallurgy.midasium.leggings, Midasium Leggings
Metallurgy:metallurgy.midasium.boots, Midasium Boots
Metallurgy:vyroxeres.ingot:0, Vyroxeres Ingot
Metallurgy:vyroxeres.axe, Vyroxeres Axe
Metallurgy:vyroxeres.hoe, Vyroxeres Hoe
Metallurgy:vyroxeres.pickaxe, Vyroxeres Pickaxe
Metallurgy:vyroxeres.shovel, Vyroxeres Shovel
Metallurgy:vyroxeres.sword, Vyroxeres Sword
Metallurgy:metallurgy.vyroxeres.helmet, Vyroxeres Helmet
Metallurgy:metallurgy.vyroxeres.chestplate, Vyroxeres Chestplate
Metallurgy:metallurgy.vyroxeres.leggings, Vyroxeres Leggings
Metallurgy:metallurgy.vyroxeres.boots, Vyroxeres Boots
Metallurgy:ceruclase.ingot:0, Ceruclase Ingot
Metallurgy:ceruclase.axe, Ceruclase Axe
Metallurgy:ceruclase.hoe, Ceruclase Hoe
Metallurgy:ceruclase.pickaxe, Ceruclase Pickaxe
Metallurgy:ceruclase.shovel, Ceruclase Shovel
Metallurgy:ceruclase.sword, Ceruclase Sword
Metallurgy:metallurgy.ceruclase.helmet, Ceruclase Helmet
Metallurgy:metallurgy.ceruclase.chestplate, Ceruclase Chestplate
Metallurgy:metallurgy.ceruclase.leggings, Ceruclase Leggings
Metallurgy:metallurgy.ceruclase.boots, Ceruclase Boots
Metallurgy:alduorite.ingot:0, Alduorite Ingot
Metallurgy:kalendrite.ingot:0, Kalendrite Ingot
Metallurgy:kalendrite.axe, Kalendrite Axe
Metallurgy:kalendrite.hoe, Kalendrite Hoe
Metallurgy:kalendrite.pickaxe, Kalendrite Pickaxe
Metallurgy:kalendrite.shovel, Kalendrite Shovel
Metallurgy:kalendrite.sword, Kalendrite Sword
Metallurgy:metallurgy.kalendrite.helmet, Kalendrite Helmet
Metallurgy:metallurgy.kalendrite.chestplate, Kalendrite Chestplate
Metallurgy:metallurgy.kalendrite.leggings, Kalendrite Leggings
Metallurgy:metallurgy.kalendrite.boots, Kalendrite Boots
Metallurgy:vulcanite.ingot:0, Vulcanite Ingot
Metallurgy:vulcanite.axe, Vulcanite Axe
Metallurgy:vulcanite.hoe, Vulcanite Hoe
Metallurgy:vulcanite.pickaxe, Vulcanite Pickaxe
Metallurgy:vulcanite.shovel, Vulcanite Shovel
Metallurgy:vulcanite.sword, Vulcanite Sword
Metallurgy:metallurgy.vulcanite.helmet, Vulcanite Helmet
Metallurgy:metallurgy.vulcanite.chestplate, Vulcanite Chestplate
Metallurgy:metallurgy.vulcanite.leggings, Vulcanite Leggings
Metallurgy:metallurgy.vulcanite.boots, Vulcanite Boots
Metallurgy:sanguinite.ingot:0, Sanguinite Ingot
Metallurgy:sanguinite.axe, Sanguinite Axe
Metallurgy:sanguinite.hoe, Sanguinite Hoe
Metallurgy:sanguinite.pickaxe, Sanguinite Pickaxe
Metallurgy:sanguinite.shovel, Sanguinite Shovel
Metallurgy:sanguinite.sword, Sanguinite Sword
Metallurgy:metallurgy.sanguinite.helmet, Sanguinite Helmet
Metallurgy:metallurgy.sanguinite.chestplate, Sanguinite Chestplate
Metallurgy:metallurgy.sanguinite.leggings, Sanguinite Leggings
Metallurgy:metallurgy.sanguinite.boots, Sanguinite Boots
Metallurgy:shadow.steel.ingot:0, Shadow Steel Ingot
Metallurgy:shadow.steel.axe, Shadow Steel Axe
Metallurgy:shadow.steel.hoe, Shadow Steel Hoe
Metallurgy:shadow.steel.pickaxe, Shadow Steel Pickaxe
Metallurgy:shadow.steel.shovel, Shadow Steel Shovel
Metallurgy:shadow.steel.sword, Shadow Steel Sword
Metallurgy:metallurgy.shadow.steel.helmet, Shadow Steel Helmet
Metallurgy:metallurgy.shadow.steel.chestplate, Shadow Steel Chestplate
Metallurgy:metallurgy.shadow.steel.leggings, Shadow Steel Leggings
Metallurgy:metallurgy.shadow.steel.boots, Shadow Steel Boots
Metallurgy:inolashite.ingot:0, Inolashite Ingot
Metallurgy:inolashite.axe, Inolashite Axe
Metallurgy:inolashite.hoe, Inolashite Hoe
Metallurgy:inolashite.pickaxe, Inolashite Pickaxe
Metallurgy:inolashite.shovel, Inolashite Shovel
Metallurgy:inolashite.sword, Inolashite Sword
Metallurgy:metallurgy.inolashite.helmet, Inolashite Helmet
Metallurgy:metallurgy.inolashite.chestplate, Inolashite Chestplate
Metallurgy:metallurgy.inolashite.leggings, Inolashite Leggings
Metallurgy:metallurgy.inolashite.boots, Inolashite Boots
Metallurgy:amordrine.ingot:0, Amordrine Ingot
Metallurgy:amordrine.axe, Amordrine Axe
Metallurgy:amordrine.hoe, Amordrine Hoe
Metallurgy:amordrine.pickaxe, Amordrine Pickaxe
Metallurgy:amordrine.shovel, Amordrine Shovel
Metallurgy:amordrine.sword, Amordrine Sword
Metallurgy:metallurgy.amordrine.helmet, Amordrine Helmet
Metallurgy:metallurgy.amordrine.chestplate, Amordrine Chestplate
Metallurgy:metallurgy.amordrine.leggings, Amordrine Leggings
Metallurgy:metallurgy.amordrine.boots, Amordrine Boots
Metallurgy:precious.dust:0, Zinc Dust
Metallurgy:precious.dust:1, Silver Dust
Metallurgy:precious.dust:2, Platinum Dust
Metallurgy:precious.dust:3, Brass Dust
Metallurgy:precious.dust:4, Electrum Dust
Metallurgy:zinc.ingot:0, Zinc Ingot
Metallurgy:precious.nugget:0, Zinc Nugget
Metallurgy:precious.nugget:1, Silver Nugget
Metallurgy:precious.nugget:2, Platinum Nugget
Metallurgy:precious.nugget:3, Brass Nugget
Metallurgy:precious.nugget:4, Electrum Nugget
Metallurgy:silver.ingot:0, Silver Ingot
Metallurgy:silver.axe, Silver Axe
Metallurgy:silver.hoe, Silver Hoe
Metallurgy:silver.pickaxe, Silver Pickaxe
Metallurgy:silver.shovel, Silver Shovel
Metallurgy:silver.sword, Silver Sword
Metallurgy:metallurgy.silver.helmet, Silver Helmet
Metallurgy:metallurgy.silver.chestplate, Silver Chestplate
Metallurgy:metallurgy.silver.leggings, Silver Leggings
Metallurgy:metallurgy.silver.boots, Silver Boots
Metallurgy:platinum.ingot:0, Platinum Ingot
Metallurgy:platinum.axe, Platinum Axe
Metallurgy:platinum.hoe, Platinum Hoe
Metallurgy:platinum.pickaxe, Platinum Pickaxe
Metallurgy:platinum.shovel, Platinum Shovel
Metallurgy:platinum.sword, Platinum Sword
Metallurgy:metallurgy.platinum.helmet, Platinum Helmet
Metallurgy:metallurgy.platinum.chestplate, Platinum Chestplate
Metallurgy:metallurgy.platinum.leggings, Platinum Leggings
Metallurgy:metallurgy.platinum.boots, Platinum Boots
Metallurgy:brass.ingot:0, Brass Ingot
Metallurgy:brass.axe, Brass Axe
Metallurgy:brass.hoe, Brass Hoe
Metallurgy:brass.pickaxe, Brass Pickaxe
Metallurgy:brass.shovel, Brass Shovel
Metallurgy:brass.sword, Brass Sword
Metallurgy:metallurgy.brass.helmet, Brass Helmet
Metallurgy:metallurgy.brass.chestplate, Brass Chestplate
Metallurgy:metallurgy.brass.leggings, Brass Leggings
Metallurgy:metallurgy.brass.boots, Brass Boots
Metallurgy:electrum.ingot:0, Electrum Ingot
Metallurgy:electrum.axe, Electrum Axe
Metallurgy:electrum.hoe, Electrum Hoe
Metallurgy:electrum.pickaxe, Electrum Pickaxe
Metallurgy:electrum.shovel, Electrum Shovel
Metallurgy:electrum.sword, Electrum Sword
Metallurgy:metallurgy.electrum.helmet, Electrum Helmet
Metallurgy:metallurgy.electrum.chestplate, Electrum Chestplate
Metallurgy:metallurgy.electrum.leggings, Electrum Leggings
Metallurgy:metallurgy.electrum.boots, Electrum Boots
Metallurgy:utility.item:0, Sulfur
Metallurgy:utility.item:1, Phosphorus
Metallurgy:utility.item:2, Saltpeter
Metallurgy:utility.item:3, Magnesium
Metallurgy:utility.item:4, Bitumen
Metallurgy:utility.item:5, Potash
Metallurgy:vanilla.dust:0, Gold Dust
Metallurgy:vanilla.dust:1, Iron Dust
Metallurgy:drawer, Drawer
Metallurgy:fertilizer, Fertilizer
Metallurgy:tar, Tar
Metallurgy:tab.item:0, item.metallurgy.tab3.dust.name
Metallurgy:tab.item:1, item.metallurgy.tab4.dust.name
Metallurgy:tab.item:2, item.metallurgy.tab5.dust.name
Metallurgy:molten.bucket:1, Molten Angmallen Bucket
Metallurgy:molten.bucket:4, Molten Damascus Steel Bucket
Metallurgy:molten.bucket:5, Molten Hepatizon Bucket
Metallurgy:molten.bucket:6, Molten Manganese Bucket
Metallurgy:molten.bucket:9, Molten Desichalkos Bucket
Metallurgy:molten.bucket:10, Molten Eximite Bucket
Metallurgy:molten.bucket:11, Molten Meutoite Bucket
Metallurgy:molten.bucket:12, Molten Adamantine Bucket
Metallurgy:molten.bucket:13, Molten Astral Silver Bucket
Metallurgy:molten.bucket:14, Molten Atlarus Bucket
Metallurgy:molten.bucket:15, Molten Black Steel Bucket
Metallurgy:molten.bucket:16, Molten Carmot Bucket
Metallurgy:molten.bucket:17, Molten Celenegil Bucket
Metallurgy:molten.bucket:18, Molten Deep Iron Bucket
Metallurgy:molten.bucket:19, Molten Haderoth Bucket
Metallurgy:molten.bucket:20, Molten Infuscolium Bucket
Metallurgy:molten.bucket:22, Molten Orichalcum Bucket
Metallurgy:molten.bucket:23, Molten Oureclase Bucket
Metallurgy:molten.bucket:24, Molten Prometheum Bucket
Metallurgy:molten.bucket:25, Molten Quicksilver Bucket
Metallurgy:molten.bucket:26, Molten Rubracium Bucket
Metallurgy:molten.bucket:27, Molten Tartarite Bucket
Metallurgy:molten.bucket:28, Molten Alduorite Bucket
Metallurgy:molten.bucket:29, Molten Amordrine Bucket
Metallurgy:molten.bucket:30, Molten Ceruclase Bucket
Metallurgy:molten.bucket:31, Molten Ignatius Bucket
Metallurgy:molten.bucket:32, Molten Inolashite Bucket
Metallurgy:molten.bucket:33, Molten Kalendrite Bucket
Metallurgy:molten.bucket:34, Molten Lemurite Bucket
Metallurgy:molten.bucket:35, Molten Midasium Bucket
Metallurgy:molten.bucket:36, Molten Sanguinite Bucket
Metallurgy:molten.bucket:37, Molten Shadow Iron Bucket
Metallurgy:molten.bucket:38, Molten Shadow Steel Bucket
Metallurgy:molten.bucket:39, Molten Vulcanite Bucket
Metallurgy:molten.bucket:40, Molten Vyroxeres Bucket
Metallurgy:molten.bucket:41, Molten Brass Bucket
Metallurgy:molten.bucket:45, Molten Zinc Bucket
ExtraTiC:funStuffIngot:0, Fairy Ingot
ExtraTiC:funStuffIngot:1, Pokefennium Ingot
ExtraTiC:funStuffIngot:2, RedAurum Ingot
ExtraTiC:drulloyIngot:0, Drulloy Ingot
ExtraTiC:arrowhead:128, Oureclase Arrowhead
ExtraTiC:arrowhead:129, Prometheum Arrowhead
ExtraTiC:arrowhead:130, Quicksilver Arrowhead
ExtraTiC:arrowhead:131, Tartarite Arrowhead
ExtraTiC:arrowhead:132, Desichalkos Arrowhead
ExtraTiC:arrowhead:133, Eximite Arrowhead
ExtraTiC:arrowhead:139, Refined Glowstone Arrowhead
ExtraTiC:arrowhead:140, Osmium Arrowhead
ExtraTiC:arrowhead:141, Pokefennium Arrowhead
ExtraTiC:arrowhead:142, Fairy Arrowhead
ExtraTiC:arrowhead:143, Certus Quartz Arrowhead
ExtraTiC:arrowhead:145, Manasteel Arrowhead
ExtraTiC:arrowhead:146, Terrasteel Arrowhead
ExtraTiC:arrowhead:147, Elementium Arrowhead
ExtraTiC:arrowhead:164, Amethyst Arrowhead
ExtraTiC:arrowhead:165, Peridot Arrowhead
ExtraTiC:arrowhead:166, Ruby Arrowhead
ExtraTiC:arrowhead:167, Sapphire Arrowhead
ExtraTiC:arrowhead:171, Dark Steel Arrowhead
ExtraTiC:arrowhead:172, Void Metal Arrowhead
ExtraTiC:arrowhead:173, RedAurum Arrowhead
ExtraTiC:arrowhead:180, Glue Arrowhead
ExtraTiC:arrowhead:181, Yellorium Arrowhead
ExtraTiC:arrowhead:182, Cyanite Arrowhead
ExtraTiC:arrowhead:183, Blutonium Arrowhead
ExtraTiC:arrowhead:184, Ludicrite Arrowhead
ExtraTiC:arrowhead:189, Enderium Arrowhead
ExtraTiC:arrowhead:190, Signalum Arrowhead
ExtraTiC:arrowhead:191, Lumium Arrowhead
ExtraTiC:arrowhead:2000, Constantan Arrowhead
ExtraTiC:arrowhead:100, Angmallen Arrowhead
ExtraTiC:arrowhead:101, Damascus Steel Arrowhead
ExtraTiC:arrowhead:102, Hepatizon Arrowhead
ExtraTiC:arrowhead:103, Brass Arrowhead
ExtraTiC:arrowhead:104, Electrum Arrowhead
ExtraTiC:arrowhead:105, Platinum Arrowhead
ExtraTiC:arrowhead:106, Silver Arrowhead
ExtraTiC:arrowhead:107, Amordrine Arrowhead
ExtraTiC:arrowhead:108, Ceruclase Arrowhead
ExtraTiC:arrowhead:109, Ignatius Arrowhead
ExtraTiC:arrowhead:110, Inolashite Arrowhead
ExtraTiC:arrowhead:111, Kalendrite Arrowhead
ExtraTiC:arrowhead:112, Midasium Arrowhead
ExtraTiC:arrowhead:113, Sanguinite Arrowhead
ExtraTiC:arrowhead:114, Shadow Iron Arrowhead
ExtraTiC:arrowhead:115, Shadow Steel Arrowhead
ExtraTiC:arrowhead:116, Vulcanite Arrowhead
ExtraTiC:arrowhead:117, Vyroxeres Arrowhead
ExtraTiC:arrowhead:118, Adamantine Arrowhead
ExtraTiC:arrowhead:119, Astral Silver Arrowhead
ExtraTiC:arrowhead:120, Atlarus Arrowhead
ExtraTiC:arrowhead:121, Black Steel Arrowhead
ExtraTiC:arrowhead:122, Carmot Arrowhead
ExtraTiC:arrowhead:123, Celenegil Arrowhead
ExtraTiC:arrowhead:124, Deep Iron Arrowhead
ExtraTiC:arrowhead:125, Haderoth Arrowhead
ExtraTiC:arrowhead:126, Mithril Arrowhead
ExtraTiC:arrowhead:127, Orichalcum Arrowhead
ExtraTiC:axeHead:128, Oureclase Axe Head
ExtraTiC:axeHead:129, Prometheum Axe Head
ExtraTiC:axeHead:130, Quicksilver Axe Head
ExtraTiC:axeHead:131, Tartarite Axe Head
ExtraTiC:axeHead:132, Desichalkos Axe Head
ExtraTiC:axeHead:133, Eximite Axe Head
ExtraTiC:axeHead:139, Refined Glowstone Axe Head
ExtraTiC:axeHead:140, Osmium Axe Head
ExtraTiC:axeHead:141, Pokefennium Axe Head
ExtraTiC:axeHead:142, Fairy Axe Head
ExtraTiC:axeHead:143, Certus Quartz Axe Head
ExtraTiC:axeHead:145, Manasteel Axe Head
ExtraTiC:axeHead:146, Terrasteel Axe Head
ExtraTiC:axeHead:147, Elementium Axe Head
ExtraTiC:axeHead:164, Amethyst Axe Head
ExtraTiC:axeHead:165, Peridot Axe Head
ExtraTiC:axeHead:166, Ruby Axe Head
ExtraTiC:axeHead:167, Sapphire Axe Head
ExtraTiC:axeHead:171, Dark Steel Axe Head
ExtraTiC:axeHead:172, Void Metal Axe Head
ExtraTiC:axeHead:173, RedAurum Axe Head
ExtraTiC:axeHead:180, Glue Axe Head
ExtraTiC:axeHead:181, Yellorium Axe Head
ExtraTiC:axeHead:182, Cyanite Axe Head
ExtraTiC:axeHead:183, Blutonium Axe Head
ExtraTiC:axeHead:184, Ludicrite Axe Head
ExtraTiC:axeHead:189, Enderium Axe Head
ExtraTiC:axeHead:190, Signalum Axe Head
ExtraTiC:axeHead:191, Lumium Axe Head
ExtraTiC:axeHead:2000, Constantan Axe Head
ExtraTiC:axeHead:100, Angmallen Axe Head
ExtraTiC:axeHead:101, Damascus Steel Axe Head
ExtraTiC:axeHead:102, Hepatizon Axe Head
ExtraTiC:axeHead:103, Brass Axe Head
ExtraTiC:axeHead:104, Electrum Axe Head
ExtraTiC:axeHead:105, Platinum Axe Head
ExtraTiC:axeHead:106, Silver Axe Head
ExtraTiC:axeHead:107, Amordrine Axe Head
ExtraTiC:axeHead:108, Ceruclase Axe Head
ExtraTiC:axeHead:109, Ignatius Axe Head
ExtraTiC:axeHead:110, Inolashite Axe Head
ExtraTiC:axeHead:111, Kalendrite Axe Head
ExtraTiC:axeHead:112, Midasium Axe Head
ExtraTiC:axeHead:113, Sanguinite Axe Head
ExtraTiC:axeHead:114, Shadow Iron Axe Head
ExtraTiC:axeHead:115, Shadow Steel Axe Head
ExtraTiC:axeHead:116, Vulcanite Axe Head
ExtraTiC:axeHead:117, Vyroxeres Axe Head
ExtraTiC:axeHead:118, Adamantine Axe Head
ExtraTiC:axeHead:119, Astral Silver Axe Head
ExtraTiC:axeHead:120, Atlarus Axe Head
ExtraTiC:axeHead:121, Black Steel Axe Head
ExtraTiC:axeHead:122, Carmot Axe Head
ExtraTiC:axeHead:123, Celenegil Axe Head
ExtraTiC:axeHead:124, Deep Iron Axe Head
ExtraTiC:axeHead:125, Haderoth Axe Head
ExtraTiC:axeHead:126, Mithril Axe Head
ExtraTiC:axeHead:127, Orichalcum Axe Head
ExtraTiC:battelSign:128, Oureclase Battle Sign
ExtraTiC:battelSign:129, Prometheum Battle Sign
ExtraTiC:battelSign:130, Quicksilver Battle Sign
ExtraTiC:battelSign:131, Tartarite Battle Sign
ExtraTiC:battelSign:132, Desichalkos Battle Sign
ExtraTiC:battelSign:133, Eximite Battle Sign
ExtraTiC:battelSign:139, Refined Glowstone Battle Sign
ExtraTiC:battelSign:140, Osmium Battle Sign
ExtraTiC:battelSign:141, Pokefennium Battle Sign
ExtraTiC:battelSign:142, Fairy Battle Sign
ExtraTiC:battelSign:143, Certus Quartz Battle Sign
ExtraTiC:battelSign:145, Manasteel Battle Sign
ExtraTiC:battelSign:146, Terrasteel Battle Sign
ExtraTiC:battelSign:147, Elementium Battle Sign
ExtraTiC:battelSign:164, Amethyst Battle Sign
ExtraTiC:battelSign:165, Peridot Battle Sign
ExtraTiC:battelSign:166, Ruby Battle Sign
ExtraTiC:battelSign:167, Sapphire Battle Sign
ExtraTiC:battelSign:171, Dark Steel Battle Sign
ExtraTiC:battelSign:172, Void Metal Battle Sign
ExtraTiC:battelSign:173, RedAurum Battle Sign
ExtraTiC:battelSign:180, Glue Battle Sign
ExtraTiC:battelSign:181, Yellorium Battle Sign
ExtraTiC:battelSign:182, Cyanite Battle Sign
ExtraTiC:battelSign:183, Blutonium Battle Sign
ExtraTiC:battelSign:184, Ludicrite Battle Sign
ExtraTiC:battelSign:189, Enderium Battle Sign
ExtraTiC:battelSign:190, Signalum Battle Sign
ExtraTiC:battelSign:191, Lumium Battle Sign
ExtraTiC:battelSign:2000, Constantan Battle Sign
ExtraTiC:battelSign:100, Angmallen Battle Sign
ExtraTiC:battelSign:101, Damascus Steel Battle Sign
ExtraTiC:battelSign:102, Hepatizon Battle Sign
ExtraTiC:battelSign:103, Brass Battle Sign
ExtraTiC:battelSign:104, Electrum Battle Sign
ExtraTiC:battelSign:105, Platinum Battle Sign
ExtraTiC:battelSign:106, Silver Battle Sign
ExtraTiC:battelSign:107, Amordrine Battle Sign
ExtraTiC:battelSign:108, Ceruclase Battle Sign
ExtraTiC:battelSign:109, Ignatius Battle Sign
ExtraTiC:battelSign:110, Inolashite Battle Sign
ExtraTiC:battelSign:111, Kalendrite Battle Sign
ExtraTiC:battelSign:112, Midasium Battle Sign
ExtraTiC:battelSign:113, Sanguinite Battle Sign
ExtraTiC:battelSign:114, Shadow Iron Battle Sign
ExtraTiC:battelSign:115, Shadow Steel Battle Sign
ExtraTiC:battelSign:116, Vulcanite Battle Sign
ExtraTiC:battelSign:117, Vyroxeres Battle Sign
ExtraTiC:battelSign:118, Adamantine Battle Sign
ExtraTiC:battelSign:119, Astral Silver Battle Sign
ExtraTiC:battelSign:120, Atlarus Battle Sign
ExtraTiC:battelSign:121, Black Steel Battle Sign
ExtraTiC:battelSign:122, Carmot Battle Sign
ExtraTiC:battelSign:123, Celenegil Battle Sign
ExtraTiC:battelSign:124, Deep Iron Battle Sign
ExtraTiC:battelSign:125, Haderoth Battle Sign
ExtraTiC:battelSign:126, Mithril Battle Sign
ExtraTiC:battelSign:127, Orichalcum Battle Sign
ExtraTiC:binding:128, Oureclase Binding
ExtraTiC:binding:129, Prometheum Binding
ExtraTiC:binding:130, Quicksilver Binding
ExtraTiC:binding:131, Tartarite Binding
ExtraTiC:binding:132, Desichalkos Binding
ExtraTiC:binding:133, Eximite Binding
ExtraTiC:binding:139, Refined Glowstone Binding
ExtraTiC:binding:140, Osmium Binding
ExtraTiC:binding:141, Pokefennium Binding
ExtraTiC:binding:142, Fairy Binding
ExtraTiC:binding:143, Certus Quartz Binding
ExtraTiC:binding:145, Manasteel Binding
ExtraTiC:binding:146, Terrasteel Binding
ExtraTiC:binding:147, Elementium Binding
ExtraTiC:binding:164, Amethyst Binding
ExtraTiC:binding:165, Peridot Binding
ExtraTiC:binding:166, Ruby Binding
ExtraTiC:binding:167, Sapphire Binding
ExtraTiC:binding:171, Dark Steel Binding
ExtraTiC:binding:172, Void Metal Binding
ExtraTiC:binding:173, RedAurum Binding
ExtraTiC:binding:180, Glue Binding
ExtraTiC:binding:181, Yellorium Binding
ExtraTiC:binding:182, Cyanite Binding
ExtraTiC:binding:183, Blutonium Binding
ExtraTiC:binding:184, Ludicrite Binding
ExtraTiC:binding:189, Enderium Binding
ExtraTiC:binding:190, Signalum Binding
ExtraTiC:binding:191, Lumium Binding
ExtraTiC:binding:2000, Constantan Binding
ExtraTiC:binding:100, Angmallen Binding
ExtraTiC:binding:101, Damascus Steel Binding
ExtraTiC:binding:102, Hepatizon Binding
ExtraTiC:binding:103, Brass Binding
ExtraTiC:binding:104, Electrum Binding
ExtraTiC:binding:105, Platinum Binding
ExtraTiC:binding:106, Silver Binding
ExtraTiC:binding:107, Amordrine Binding
ExtraTiC:binding:108, Ceruclase Binding
ExtraTiC:binding:109, Ignatius Binding
ExtraTiC:binding:110, Inolashite Binding
ExtraTiC:binding:111, Kalendrite Binding
ExtraTiC:binding:112, Midasium Binding
ExtraTiC:binding:113, Sanguinite Binding
ExtraTiC:binding:114, Shadow Iron Binding
ExtraTiC:binding:115, Shadow Steel Binding
ExtraTiC:binding:116, Vulcanite Binding
ExtraTiC:binding:117, Vyroxeres Binding
ExtraTiC:binding:118, Adamantine Binding
ExtraTiC:binding:119, Astral Silver Binding
ExtraTiC:binding:120, Atlarus Binding
ExtraTiC:binding:121, Black Steel Binding
ExtraTiC:binding:122, Carmot Binding
ExtraTiC:binding:123, Celenegil Binding
ExtraTiC:binding:124, Deep Iron Binding
ExtraTiC:binding:125, Haderoth Binding
ExtraTiC:binding:126, Mithril Binding
ExtraTiC:binding:127, Orichalcum Binding
ExtraTiC:chiselHead:128, Oureclase Chisel Head
ExtraTiC:chiselHead:129, Prometheum Chisel Head
ExtraTiC:chiselHead:130, Quicksilver Chisel Head
ExtraTiC:chiselHead:131, Tartarite Chisel Head
ExtraTiC:chiselHead:132, Desichalkos Chisel Head
ExtraTiC:chiselHead:133, Eximite Chisel Head
ExtraTiC:chiselHead:139, Refined Glowstone Chisel Head
ExtraTiC:chiselHead:140, Osmium Chisel Head
ExtraTiC:chiselHead:141, Pokefennium Chisel Head
ExtraTiC:chiselHead:142, Fairy Chisel Head
ExtraTiC:chiselHead:143, Certus Quartz Chisel Head
ExtraTiC:chiselHead:145, Manasteel Chisel Head
ExtraTiC:chiselHead:146, Terrasteel Chisel Head
ExtraTiC:chiselHead:147, Elementium Chisel Head
ExtraTiC:chiselHead:164, Amethyst Chisel Head
ExtraTiC:chiselHead:165, Peridot Chisel Head
ExtraTiC:chiselHead:166, Ruby Chisel Head
ExtraTiC:chiselHead:167, Sapphire Chisel Head
ExtraTiC:chiselHead:171, Dark Steel Chisel Head
ExtraTiC:chiselHead:172, Void Metal Chisel Head
ExtraTiC:chiselHead:173, RedAurum Chisel Head
ExtraTiC:chiselHead:180, Glue Chisel Head
